Open,High,Low,Close,Adj Close,Volume
141.6300048828125,141.67999267578125,141.11000061035156,141.24000549316406,141.24000549316406,0
141.25999450683594,141.47999572753906,141.0800018310547,141.39999389648438,141.39999389648438,0
141.4499969482422,141.60000610351562,141.27000427246094,141.5399932861328,141.5399932861328,0
141.6199951171875,141.94000244140625,141.41000366210938,141.64999389648438,141.64999389648438,0
141.5500030517578,141.69000244140625,141.30999755859375,141.39999389648438,141.39999389648438,0
141.47000122070312,141.50999450683594,141.2100067138672,141.39999389648438,141.39999389648438,0
141.35000610351562,141.44000244140625,141.22999572753906,141.36000061035156,141.36000061035156,0
141.30999755859375,141.3800048828125,141.14999389648438,141.1699981689453,141.1699981689453,0
141.1999969482422,141.2100067138672,140.91000366210938,140.99000549316406,140.99000549316406,0
140.92999267578125,141.0500030517578,140.75999450683594,140.9600067138672,140.9600067138672,0
140.77999877929688,140.77999877929688,140.77999877929688,140.77999877929688,140.77999877929688,0
141.1199951171875,141.30999755859375,141.1199951171875,141.3000030517578,141.3000030517578,0
141.3000030517578,141.52000427246094,141.16000366210938,141.38999938964844,141.38999938964844,0
141.38999938964844,141.38999938964844,140.72999572753906,140.7899932861328,140.7899932861328,0
140.8800048828125,140.97999572753906,140.6999969482422,140.7899932861328,140.7899932861328,0
140.8300018310547,141.07000732421875,140.74000549316406,140.85000610351562,140.85000610351562,0
140.7899932861328,141.07000732421875,140.75,141.02000427246094,141.02000427246094,0
140.9600067138672,141.05999755859375,140.52000427246094,140.61000061035156,140.61000061035156,0
140.61000061035156,140.66000366210938,140.19000244140625,140.2100067138672,140.2100067138672,0
140.2100067138672,140.5500030517578,140.1300048828125,140.50999450683594,140.50999450683594,0
141.0500030517578,141.0500030517578,140.39999389648438,140.86000061035156,140.86000061035156,0
140.82000732421875,141.13999938964844,140.82000732421875,140.94000244140625,140.94000244140625,0
140.94000244140625,140.94000244140625,140.69000244140625,140.80999755859375,140.80999755859375,0
140.72999572753906,140.97000122070312,140.6999969482422,140.83999633789062,140.83999633789062,0
140.80999755859375,141.0,140.74000549316406,140.9600067138672,140.9600067138672,0
141.07000732421875,141.07000732421875,140.6999969482422,141.02999877929688,141.02999877929688,0
140.97000122070312,141.3800048828125,140.85000610351562,141.3800048828125,141.3800048828125,0
141.4199981689453,141.58999633789062,141.27000427246094,141.38999938964844,141.38999938964844,0
141.42999267578125,141.49000549316406,141.1699981689453,141.4199981689453,141.4199981689453,0
141.3699951171875,141.49000549316406,141.19000244140625,141.49000549316406,141.49000549316406,0
141.49000549316406,141.49000549316406,141.49000549316406,141.49000549316406,141.49000549316406,0
141.47999572753906,141.5399932861328,141.41000366210938,141.41000366210938,141.41000366210938,0
141.38999938964844,141.57000732421875,141.17999267578125,141.22000122070312,141.22000122070312,0
141.24000549316406,141.25999450683594,140.7899932861328,140.92999267578125,140.92999267578125,0
141.00999450683594,141.1999969482422,140.86000061035156,141.11000061035156,141.11000061035156,0
141.1199951171875,141.17999267578125,140.6999969482422,141.02999877929688,141.02999877929688,0
141.02999877929688,141.10000610351562,140.80999755859375,140.92999267578125,140.92999267578125,0
140.8800048828125,141.19000244140625,140.8000030517578,141.1199951171875,141.1199951171875,0
141.16000366210938,141.38999938964844,141.13999938964844,141.22000122070312,141.22000122070312,0
141.22999572753906,141.47000122070312,141.19000244140625,141.19000244140625,141.19000244140625,0
140.97999572753906,140.97999572753906,140.13999938964844,140.22000122070312,140.22000122070312,0
140.24000549316406,140.49000549316406,140.02000427246094,140.02000427246094,140.02000427246094,0
139.89999389648438,140.1699981689453,139.72000122070312,139.8699951171875,139.8699951171875,0
139.82000732421875,139.97999572753906,139.6300048828125,139.89999389648438,139.89999389648438,0
139.97999572753906,140.00999450683594,139.60000610351562,139.75999450683594,139.75999450683594,0
139.7100067138672,139.82000732421875,139.57000732421875,139.7100067138672,139.7100067138672,0
139.77000427246094,139.8699951171875,139.64999389648438,139.7899932861328,139.7899932861328,0
139.8000030517578,139.9199981689453,139.47999572753906,139.6699981689453,139.6699981689453,0
139.5399932861328,139.7100067138672,139.4199981689453,139.4199981689453,139.4199981689453,0
139.5399932861328,139.67999267578125,139.07000732421875,139.52999877929688,139.52999877929688,0
139.72999572753906,139.72999572753906,139.72999572753906,139.72999572753906,139.72999572753906,0
139.5399932861328,139.7100067138672,139.47999572753906,139.5500030517578,139.5500030517578,0
139.55999755859375,140.10000610351562,139.47999572753906,139.92999267578125,139.92999267578125,0
140.00999450683594,140.17999267578125,139.80999755859375,139.97999572753906,139.97999572753906,0
140.08999633789062,140.3800048828125,140.02999877929688,140.0500030517578,140.0500030517578,0
139.9199981689453,140.64999389648438,139.91000366210938,140.64999389648438,140.64999389648438,0
140.52999877929688,140.61000061035156,140.1300048828125,140.19000244140625,140.19000244140625,0
140.25999450683594,140.42999267578125,140.05999755859375,140.16000366210938,140.16000366210938,0
140.13999938964844,140.47999572753906,140.13999938964844,140.4600067138672,140.4600067138672,0
140.52000427246094,140.61000061035156,140.1699981689453,140.1699981689453,140.1699981689453,0
139.0800018310547,139.0800018310547,138.25,138.47000122070312,138.47000122070312,0
138.4600067138672,139.00999450683594,138.4600067138672,138.9600067138672,138.9600067138672,0
138.9499969482422,139.0,138.77999877929688,138.9199981689453,138.9199981689453,0
138.97000122070312,138.99000549316406,138.66000366210938,138.8699951171875,138.8699951171875,0
138.8000030517578,138.97000122070312,138.50999450683594,138.9199981689453,138.9199981689453,0
138.88999938964844,139.25,138.80999755859375,139.25,139.25,0
