Open,High,Low,Close,Adj Close,Volume
178.66000366210938,179.2100067138672,177.9199981689453,177.9600067138672,177.9600067138672,0
178.27999877929688,178.6699981689453,177.8800048828125,178.6199951171875,178.6199951171875,0
178.27000427246094,178.64999389648438,178.08999633789062,178.16000366210938,178.16000366210938,0
178.1999969482422,179.57000732421875,178.19000244140625,179.44000244140625,179.44000244140625,0
179.50999450683594,179.5500030517578,178.92999267578125,179.0399932861328,179.0399932861328,0
179.0,179.42999267578125,178.66000366210938,179.25,179.25,0
179.14999389648438,179.41000366210938,178.7899932861328,179.27999877929688,179.27999877929688,0
179.1699981689453,179.41000366210938,178.82000732421875,179.24000549316406,179.24000549316406,0
179.24000549316406,179.4600067138672,178.74000549316406,178.86000061035156,178.86000061035156,0
179.25999450683594,179.4199981689453,178.67999267578125,178.7899932861328,178.7899932861328,0
179.1300048828125,179.1300048828125,179.1300048828125,179.1300048828125,179.1300048828125,0
178.9600067138672,179.27999877929688,178.74000549316406,178.85000610351562,178.85000610351562,0
178.82000732421875,179.35000610351562,178.69000244140625,178.80999755859375,178.80999755859375,0
179.0,179.27000427246094,178.22999572753906,178.3800048828125,178.3800048828125,0
178.32000732421875,178.9199981689453,178.1699981689453,178.8300018310547,178.8300018310547,0
178.86000061035156,178.92999267578125,178.2899932861328,178.77999877929688,178.77999877929688,0
178.6999969482422,178.77000427246094,178.17999267578125,178.60000610351562,178.60000610351562,0
178.30999755859375,178.77999877929688,178.00999450683594,178.38999938964844,178.38999938964844,0
178.7100067138672,178.74000549316406,177.5500030517578,178.1699981689453,178.1699981689453,0
177.89999389648438,178.22000122070312,177.4199981689453,177.4199981689453,177.4199981689453,0
176.8699951171875,177.52999877929688,176.2899932861328,176.99000549316406,176.99000549316406,0
177.0,177.72999572753906,177.0,177.1199951171875,177.1199951171875,0
177.38999938964844,177.7100067138672,176.94000244140625,177.13999938964844,177.13999938964844,0
177.64999389648438,177.64999389648438,176.99000549316406,177.47000122070312,177.47000122070312,0
176.99000549316406,177.7899932861328,176.99000549316406,177.25,177.25,0
177.16000366210938,177.6999969482422,177.11000061035156,177.35000610351562,177.35000610351562,0
177.66000366210938,178.1300048828125,177.11000061035156,178.11000061035156,178.11000061035156,0
178.1199951171875,178.38999938964844,177.72000122070312,177.85000610351562,177.85000610351562,0
177.5,178.22000122070312,177.5,178.02000427246094,178.02000427246094,0
178.1199951171875,178.3699951171875,177.63999938964844,178.0399932861328,178.0399932861328,0
178.0399932861328,178.0399932861328,178.0399932861328,178.0399932861328,178.0399932861328,0
177.97999572753906,178.19000244140625,177.67999267578125,177.67999267578125,177.67999267578125,0
177.80999755859375,178.27999877929688,177.5399932861328,177.66000366210938,177.66000366210938,0
177.69000244140625,177.69000244140625,177.11000061035156,177.22999572753906,177.22999572753906,0
177.19000244140625,177.3000030517578,176.75,177.13999938964844,177.13999938964844,0
177.13999938964844,177.4600067138672,176.8800048828125,177.33999633789062,177.33999633789062,0
177.83999633789062,177.99000549316406,177.3300018310547,177.3300018310547,177.3300018310547,0
177.82000732421875,178.08999633789062,177.36000061035156,177.9499969482422,177.9499969482422,0
177.9499969482422,178.27000427246094,177.52000427246094,178.08999633789062,178.08999633789062,0
177.72000122070312,178.1199951171875,177.5399932861328,177.88999938964844,177.88999938964844,0
177.13999938964844,177.14999389648438,176.35000610351562,176.64999389648438,176.64999389648438,0
176.4499969482422,177.27000427246094,176.4499969482422,176.72999572753906,176.72999572753906,0
176.86000061035156,177.10000610351562,176.19000244140625,176.19000244140625,176.19000244140625,0
176.11000061035156,177.0,176.07000732421875,176.42999267578125,176.42999267578125,0
176.89999389648438,176.89999389648438,176.08999633789062,176.66000366210938,176.66000366210938,0
176.66000366210938,176.67999267578125,175.9600067138672,176.66000366210938,176.66000366210938,0
176.25999450683594,176.86000061035156,176.07000732421875,176.36000061035156,176.36000061035156,0
176.32000732421875,176.92999267578125,176.2100067138672,176.61000061035156,176.61000061035156,0
176.6999969482422,176.80999755859375,176.1199951171875,176.64999389648438,176.64999389648438,0
176.80999755859375,176.80999755859375,176.0399932861328,176.63999938964844,176.63999938964844,0
176.6300048828125,176.6300048828125,176.6300048828125,176.6300048828125,176.6300048828125,0
176.63999938964844,176.77999877929688,176.44000244140625,176.5500030517578,176.5500030517578,0
176.60000610351562,177.47999572753906,176.33999633789062,177.4499969482422,177.4499969482422,0
177.3800048828125,177.7100067138672,177.25,177.63999938964844,177.63999938964844,0
178.0399932861328,178.3699951171875,177.69000244140625,178.13999938964844,178.13999938964844,0
178.07000732421875,179.14999389648438,177.89999389648438,179.14999389648438,179.14999389648438,0
179.1999969482422,179.22999572753906,178.25,178.5399932861328,178.5399932861328,0
178.5,178.66000366210938,177.9499969482422,178.55999755859375,178.55999755859375,0
178.52999877929688,178.52999877929688,177.88999938964844,177.99000549316406,177.99000549316406,0
178.25,178.8300018310547,178.0500030517578,178.32000732421875,178.32000732421875,0
176.72000122070312,177.52000427246094,176.5399932861328,176.5500030517578,176.5500030517578,0
176.55999755859375,177.52000427246094,176.50999450683594,177.39999389648438,177.39999389648438,0
177.42999267578125,177.61000061035156,176.88999938964844,177.1300048828125,177.1300048828125,0
177.1300048828125,177.6999969482422,176.97000122070312,177.22000122070312,177.22000122070312,0
177.22999572753906,177.86000061035156,177.0800018310547,177.47000122070312,177.47000122070312,0
177.3300018310547,178.36000061035156,177.3000030517578,178.13999938964844,178.13999938964844,0
178.08999633789062,178.6699981689453,177.9600067138672,178.35000610351562,178.35000610351562,0
