Interval,Date,Open,High,Low,Close,Adj Close,Volume
5m,2023-11-09 10:00:00+07:00,7.650000095367432,7.650000095367432,7.550000190734863,7.550000190734863,7.550000190734863,0
5m,2023-11-09 10:05:00+07:00,7.599999904632568,7.599999904632568,7.550000190734863,7.599999904632568,7.599999904632568,356300
5m,2023-11-09 10:10:00+07:00,7.650000095367432,7.650000095367432,7.550000190734863,7.599999904632568,7.599999904632568,1151300
5m,2023-11-09 10:15:00+07:00,7.599999904632568,7.650000095367432,7.599999904632568,7.650000095367432,7.650000095367432,233100
5m,2023-11-09 10:20:00+07:00,7.599999904632568,7.650000095367432,7.599999904632568,7.650000095367432,7.650000095367432,52400
5m,2023-11-09 10:25:00+07:00,7.650000095367432,7.650000095367432,7.599999904632568,7.650000095367432,7.650000095367432,9300
5m,2023-11-09 10:30:00+07:00,7.599999904632568,7.650000095367432,7.599999904632568,7.599999904632568,7.599999904632568,89800
5m,2023-11-09 10:35:00+07:00,7.599999904632568,7.650000095367432,7.550000190734863,7.550000190734863,7.550000190734863,1050700
5m,2023-11-09 10:40:00+07:00,7.550000190734863,7.550000190734863,7.5,7.5,7.5,1772706
5m,2023-11-09 10:45:00+07:00,7.550000190734863,7.550000190734863,7.5,7.5,7.5,404201
5m,2023-11-09 10:50:00+07:00,7.5,7.550000190734863,7.5,7.550000190734863,7.550000190734863,355200
5m,2023-11-09 10:55:00+07:00,7.550000190734863,7.550000190734863,7.5,7.5,7.5,28500
5m,2023-11-09 11:00:00+07:00,7.5,7.550000190734863,7.5,7.5,7.5,287220
5m,2023-11-09 11:05:00+07:00,7.5,7.5,7.449999809265137,7.5,7.5,221140
5m,2023-11-09 11:10:00+07:00,7.449999809265137,7.5,7.449999809265137,7.5,7.5,11743
5m,2023-11-09 11:15:00+07:00,7.449999809265137,7.5,7.449999809265137,7.5,7.5,13300
5m,2023-11-09 11:20:00+07:00,7.5,7.5,7.5,7.5,7.5,116800
5m,2023-11-09 11:25:00+07:00,7.5,7.5,7.5,7.5,7.5,1248410
5m,2023-11-09 11:30:00+07:00,7.5,7.5,7.5,7.5,7.5,418900
5m,2023-11-09 11:35:00+07:00,7.5,7.5,7.5,7.5,7.5,74000
5m,2023-11-09 11:40:00+07:00,7.5,7.5,7.5,7.5,7.5,15223
5m,2023-11-09 11:45:00+07:00,7.5,7.5,7.449999809265137,7.449999809265137,7.449999809265137,1181200
