Interval,Date,Open,High,Low,Close,Adj Close,Volume
15m,2023-11-09 10:00:00,5.199999809265137,5.199999809265137,5.150000095367432,5.150000095367432,5.150000095367432,17900
15m,2023-11-09 10:15:00,5.150000095367432,5.199999809265137,5.150000095367432,5.150000095367432,5.150000095367432,907200
15m,2023-11-09 10:30:00,5.099999904632568,5.150000095367432,5.099999904632568,5.099999904632568,5.099999904632568,80800
15m,2023-11-09 10:45:00,5.099999904632568,5.150000095367432,5.099999904632568,5.099999904632568,5.099999904632568,327800
15m,2023-11-09 11:00:00,5.099999904632568,5.099999904632568,5.050000190734863,5.050000190734863,5.050000190734863,1715700
15m,2023-11-09 11:15:00,5.099999904632568,5.099999904632568,5.050000190734863,5.050000190734863,5.050000190734863,804200
15m,2023-11-09 11:30:00,5.050000190734863,5.099999904632568,5.050000190734863,5.099999904632568,5.099999904632568,35000
15m,2023-11-09 11:45:00,5.099999904632568,5.099999904632568,5.050000190734863,5.050000190734863,5.050000190734863,838801
15m,2023-11-09 12:00:00,5.050000190734863,5.099999904632568,5.050000190734863,5.050000190734863,5.050000190734863,136000
15m,2023-11-09 12:15:00,5.050000190734863,5.099999904632568,5.050000190734863,5.050000190734863,5.050000190734863,582220
15m,2023-11-09 14:15:00,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,46300
15m,2023-11-09 14:30:00,5.050000190734863,5.099999904632568,5.050000190734863,5.099999904632568,5.099999904632568,1603100
15m,2023-11-09 14:45:00,5.099999904632568,5.150000095367432,5.050000190734863,5.050000190734863,5.050000190734863,670800
15m,2023-11-09 15:00:00,5.050000190734863,5.150000095367432,5.050000190734863,5.099999904632568,5.099999904632568,1708800
15m,2023-11-09 15:15:00,5.050000190734863,5.099999904632568,5.050000190734863,5.099999904632568,5.099999904632568,197000
15m,2023-11-09 15:30:00,5.099999904632568,5.150000095367432,5.050000190734863,5.050000190734863,5.050000190734863,625100
15m,2023-11-09 15:45:00,5.050000190734863,5.099999904632568,5.050000190734863,5.099999904632568,5.099999904632568,25600
15m,2023-11-09 16:00:00,5.099999904632568,5.099999904632568,5.050000190734863,5.050000190734863,5.050000190734863,16000
15m,2023-11-09 16:15:00,5.050000190734863,5.099999904632568,5.050000190734863,5.099999904632568,5.099999904632568,76362
15m,2023-11-10 10:00:00,5.050000190734863,5.050000190734863,5.0,5.0,5.0,116904
15m,2023-11-10 10:15:00,5.0,5.050000190734863,4.980000019073486,5.050000190734863,5.050000190734863,1828800
15m,2023-11-10 10:30:00,5.0,5.050000190734863,5.0,5.0,5.0,7100
15m,2023-11-10 10:45:00,5.0,5.0,5.0,5.0,5.0,28100
15m,2023-11-10 11:00:00,5.0,5.050000190734863,5.0,5.0,5.0,882414
15m,2023-11-10 11:15:00,5.0,5.050000190734863,4.980000019073486,5.0,5.0,1882600
15m,2023-11-10 11:30:00,5.050000190734863,5.050000190734863,5.0,5.050000190734863,5.050000190734863,1925678
15m,2023-11-10 11:45:00,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,291000
15m,2023-11-10 12:00:00,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,48420
15m,2023-11-10 12:15:00,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,10014
15m,2023-11-10 14:15:00,5.050000190734863,5.050000190734863,5.0,5.0,5.0,278800
15m,2023-11-10 14:30:00,5.050000190734863,5.150000095367432,5.050000190734863,5.150000095367432,5.150000095367432,571000
15m,2023-11-10 14:45:00,5.099999904632568,5.099999904632568,5.050000190734863,5.099999904632568,5.099999904632568,799600
15m,2023-11-10 15:00:00,5.150000095367432,5.150000095367432,5.099999904632568,5.099999904632568,5.099999904632568,377201
15m,2023-11-10 15:15:00,5.050000190734863,5.099999904632568,5.050000190734863,5.099999904632568,5.099999904632568,1611000
15m,2023-11-10 15:30:00,5.099999904632568,5.099999904632568,5.050000190734863,5.050000190734863,5.050000190734863,53800
15m,2023-11-10 15:45:00,5.050000190734863,5.099999904632568,5.050000190734863,5.050000190734863,5.050000190734863,457201
15m,2023-11-10 16:00:00,5.0,5.050000190734863,5.0,5.0,5.0,30300
15m,2023-11-10 16:15:00,5.0,5.050000190734863,5.0,5.050000190734863,5.050000190734863,240800
15m,2023-11-13 10:00:00,5.050000190734863,5.050000190734863,5.0,5.0,5.0,829400
15m,2023-11-13 10:15:00,5.050000190734863,5.050000190734863,5.0,5.0,5.0,30354
15m,2023-11-13 10:30:00,5.0,5.0,5.0,5.0,5.0,48152
15m,2023-11-13 10:45:00,5.0,5.0,5.0,5.0,5.0,7403
15m,2023-11-13 11:00:00,5.0,5.050000190734863,5.0,5.0,5.0,79000
15m,2023-11-13 11:15:00,5.0,5.099999904632568,5.0,5.050000190734863,5.050000190734863,1461552
15m,2023-11-13 11:30:00,5.050000190734863,5.099999904632568,5.050000190734863,5.099999904632568,5.099999904632568,915925
15m,2023-11-13 11:45:00,5.099999904632568,5.099999904632568,5.050000190734863,5.099999904632568,5.099999904632568,347737
15m,2023-11-13 12:00:00,5.099999904632568,5.150000095367432,5.099999904632568,5.099999904632568,5.099999904632568,5200
15m,2023-11-13 12:15:00,5.099999904632568,5.150000095367432,5.099999904632568,5.099999904632568,5.099999904632568,917900
15m,2023-11-13 14:15:00,5.199999809265137,5.199999809265137,5.150000095367432,5.150000095367432,5.150000095367432,705800
15m,2023-11-13 14:30:00,5.150000095367432,5.150000095367432,5.099999904632568,5.150000095367432,5.150000095367432,747200
15m,2023-11-13 14:45:00,5.150000095367432,5.199999809265137,5.150000095367432,5.150000095367432,5.150000095367432,1692100
15m,2023-11-13 15:00:00,5.150000095367432,5.150000095367432,5.050000190734863,5.099999904632568,5.099999904632568,2487718
15m,2023-11-13 15:15:00,5.099999904632568,5.150000095367432,5.099999904632568,5.099999904632568,5.099999904632568,206700
15m,2023-11-13 15:30:00,5.099999904632568,5.150000095367432,5.099999904632568,5.099999904632568,5.099999904632568,65200
15m,2023-11-13 15:45:00,5.099999904632568,5.150000095367432,5.099999904632568,5.099999904632568,5.099999904632568,59500
15m,2023-11-13 16:00:00,5.099999904632568,5.150000095367432,5.099999904632568,5.099999904632568,5.099999904632568,33400
15m,2023-11-13 16:15:00,5.099999904632568,5.150000095367432,5.099999904632568,5.099999904632568,5.099999904632568,458600
15m,2023-11-14 10:00:00,5.099999904632568,5.099999904632568,5.050000190734863,5.050000190734863,5.050000190734863,1640300
15m,2023-11-14 10:15:00,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,11400
15m,2023-11-14 10:30:00,5.099999904632568,5.099999904632568,5.0,5.0,5.0,1113108
