Interval,Date,Open,High,Low,Close,Adj Close,Volume
5m,2023-11-13 10:00:00+07:00,2.0,2.0,1.9800000190734863,1.9900000095367432,1.9900000095367432,0
5m,2023-11-13 10:05:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9900000095367432,1.9900000095367432,823247
5m,2023-11-13 10:10:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9900000095367432,1.9900000095367432,529300
5m,2023-11-13 10:15:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9900000095367432,1.9900000095367432,253200
5m,2023-11-13 10:20:00+07:00,1.9900000095367432,2.0,1.9900000095367432,2.0,2.0,3456700
5m,2023-11-13 10:25:00+07:00,2.0,2.0,1.9900000095367432,1.9900000095367432,1.9900000095367432,2564000
5m,2023-11-13 10:30:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9800000190734863,1.9800000190734863,1510552
5m,2023-11-13 10:35:00+07:00,1.9800000190734863,1.9900000095367432,1.9800000190734863,1.9900000095367432,1.9900000095367432,65683
5m,2023-11-13 10:40:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9900000095367432,1.9900000095367432,162600
5m,2023-11-13 10:45:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9800000190734863,1.9800000190734863,50700
5m,2023-11-13 10:50:00+07:00,1.9800000190734863,1.9900000095367432,1.9800000190734863,1.9800000190734863,1.9800000190734863,51700
5m,2023-11-13 10:55:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9900000095367432,1.9900000095367432,83100
5m,2023-11-13 11:00:00+07:00,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,52900
5m,2023-11-13 11:05:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9900000095367432,1.9900000095367432,384600
5m,2023-11-13 11:10:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9900000095367432,1.9900000095367432,158200
5m,2023-11-13 11:15:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9900000095367432,1.9900000095367432,304800
5m,2023-11-13 11:20:00+07:00,1.9900000095367432,2.0,1.9900000095367432,2.0,2.0,2265400
5m,2023-11-13 11:25:00+07:00,2.0,2.0,1.9900000095367432,2.0,2.0,6500
5m,2023-11-13 11:30:00+07:00,2.0,2.0,1.9900000095367432,2.0,2.0,205800
5m,2023-11-13 11:35:00+07:00,2.0,2.0,1.9900000095367432,2.0,2.0,99800
5m,2023-11-13 11:40:00+07:00,1.9900000095367432,2.0,1.9900000095367432,2.0,2.0,398700
5m,2023-11-13 11:45:00+07:00,2.0,2.0,1.9900000095367432,2.0,2.0,228300
5m,2023-11-13 11:50:00+07:00,2.0,2.0,1.9900000095367432,2.0,2.0,73700
5m,2023-11-13 11:55:00+07:00,2.0,2.0,1.9900000095367432,2.0,2.0,630500
5m,2023-11-13 12:00:00+07:00,2.0,2.0,1.9800000190734863,1.9900000095367432,1.9900000095367432,3110700
5m,2023-11-13 12:05:00+07:00,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,133700
5m,2023-11-13 12:10:00+07:00,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,9900
5m,2023-11-13 12:15:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9900000095367432,1.9900000095367432,52700
5m,2023-11-13 12:20:00+07:00,1.9900000095367432,2.0,1.9900000095367432,1.9900000095367432,1.9900000095367432,3532600
5m,2023-11-13 12:25:00+07:00,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,485300
5m,2023-11-13 14:25:00+07:00,2.0,2.0,2.0,2.0,2.0,374900
5m,2023-11-13 14:30:00+07:00,2.0,2.0,1.9900000095367432,2.0,2.0,0
5m,2023-11-13 14:35:00+07:00,1.9900000095367432,2.0,1.9900000095367432,2.0,2.0,1086100
5m,2023-11-13 14:40:00+07:00,2.0,2.0,2.0,2.0,2.0,13256000
5m,2023-11-13 14:45:00+07:00,2.0199999809265137,2.0199999809265137,2.0,2.0,2.0,0
5m,2023-11-13 14:50:00+07:00,2.0,2.0199999809265137,1.9900000095367432,2.0,2.0,9227100
5m,2023-11-13 14:55:00+07:00,2.0,2.0,1.9900000095367432,1.9900000095367432,1.9900000095367432,87205
5m,2023-11-13 15:00:00+07:00,2.0,2.0,1.9900000095367432,2.0,2.0,114500
5m,2023-11-13 15:05:00+07:00,2.0,2.0,1.9900000095367432,1.9900000095367432,1.9900000095367432,1110100
5m,2023-11-13 15:10:00+07:00,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,46000
5m,2023-11-13 15:15:00+07:00,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,67800
5m,2023-11-13 15:20:00+07:00,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,72800
5m,2023-11-13 15:25:00+07:00,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,113200
5m,2023-11-13 15:30:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9900000095367432,1.9900000095367432,37900
5m,2023-11-13 15:35:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9900000095367432,1.9900000095367432,263900
5m,2023-11-13 15:40:00+07:00,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,209700
5m,2023-11-13 15:45:00+07:00,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,1810700
5m,2023-11-13 15:50:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9900000095367432,1.9900000095367432,320200
5m,2023-11-13 15:55:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9900000095367432,1.9900000095367432,120300
5m,2023-11-13 16:00:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9900000095367432,1.9900000095367432,330500
5m,2023-11-13 16:05:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9900000095367432,1.9900000095367432,110500
5m,2023-11-13 16:10:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9900000095367432,1.9900000095367432,298401
5m,2023-11-13 16:15:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9900000095367432,1.9900000095367432,270000
5m,2023-11-13 16:20:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9900000095367432,1.9900000095367432,1330400
5m,2023-11-13 16:25:00+07:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9900000095367432,1.9900000095367432,428300
